Notification_PrimaryRenewalWeeks,Your licence is due to expire in under {1} weeks\nRenew now for uninterrupted access to your product,라이선스가 {1}주 이내에 만료돼요. \n본 제품을 계속 이용하시려면 지금 등록하세요.,,several weeks message,,,,,,,,
Notification_RenewalWeeks,Your {0} licence is due to expire in under {1} weeks\nRenew now for uninterrupted access to your product,{0} 라이선스가 {1}주 이내에 만료돼요. \n본 제품을 계속 이용하시려면 지금 등록하세요.,,several weeks message,,,,,,,,
Notification_NoNotifications,You have no notifications.,알림이 없어요.,,No notifications message,,,,,,,,
RenewalNotification_Renew,Renew,갱신,,renew button label,,,,,,,,
ide_cache_location,IDE cache directory,IDE 캐시 디렉토리,,IDE cache directory path,,,,,,,,
deleteidecacheonquit,Automatically delete ide cache directory on close,닫을 시 IDE 캐시 디렉토리를 자동으로 삭제하기,,Automatically delete the ide cache directory on close,,,,,,,,
deleteidecache,Delete IDE Cache,IDE 캐시 삭제,,Delete the IDE cache now,,,,,,,,
sync_preferences,Synchronise Preferences,환경설정 동기화,,Synchronise preferences label,,,,,,,,
preferences_copyfromandroid,Sync from Android,Android에서 동기화,,Sync settings from Android,,,,,,,,
preferences_copyfromamazon,Sync from Amazon Fire,Amazon Fire에서 동기화,,Sync settings from Amazon,,,,,,,,
preferences_copyfromandroid_label,Copy settings from Android,Android에서 설정 복사,,Copy settings from Android,,,,,,,,
preferences_copyfromamazon_label,Copy settings from Amazon Fire,Amazon Fire에서 설정 복사,,Copy settings from Amazon Fire,,,,,,,,
FileFilters_Pronunciation,Pronunciation Files,발음 파일,,pronunciation.xml file dialog,,,,,,,,
Error_PS4PronunciationMissingSig,Unable to find matching pronunciation.sig file \nVoice recognition files will not be imported,일치하는 pronunciation.sig 파일을 찾을 수 없어요. \n음성 인식 파일을 가져올 수가 없어요.,,error message when the prnunciation.sig is missing,,,,,,,,
TargetSelection_Platform_switch,Switch,Switch,,Switch,,,,,,,,
Switch,Switch,Switch,,Switch,,,,,,,,
Preferences_switch_sdk_dir,NintendoSDK Directory,NintendoSDK 폴더,,Path to NintendoSDK Directory,,,,,,,,
Preferences_switch_vs_path,Path to VS2015 (14.0),VS 2015 (14.0)로의 경로,,Path to VS2015 (14.0),,,,,,,,
platformdevice_targetip,Target IP,대상 IP,,Target IP,,,,,,,,
preferences_import_nmeta,Import nmeta file,nmeta 파일 가져오기,,Import an nmeta file into the project,,,,,,,,
preferences_open_authoring,Open Authoring Editor,저작 도구 열기,,Open the Authoring Editor,,,,,,,,
IncludedFilesPlatform_Switch,Switch,Switch,,Switch platform include name,,,,,,,,
FileFilters_NMeta,Switch nmeta file,Switch nmeta 파일,,Switch nmeta file filter description,,,,,,,,
FileFilters_NSP,Switch Package,Switch 패키지,,Switch Package file filter,,,,,,,,
App Icon,App Icon,앱 아이콘,,App Icon settings namespace,,,,,,,,
iPad Pro,iPad Pro,iPad Pro,,iPad Pro settings namespace,,,,,,,,
Notification,Notification,알림,,Notification settings namespace,,,,,,,,
Spotlight,Spotlight,Spotlight,,Spotlight settings namespace,,,,,,,,
Settings,Settings,설정,,Settings settings namespace,,,,,,,,
iTunes Artwork,iTunes Artwork,iTunes 앨범 삽화,,iTunes Artwork settings namespace,,,,,,,,
ggs_icon_iphone_app_120,iPhone 60pt 2x (iOS 7+),iPhone 60pt 2x (iOS 7+),,iPhone 60pt 2x (iOS 7+),,,,,,,,
ggs_icon_iphone_app_180,iPhone 60pt 3x (iOS 7+),iPhone 60pt 3x (iOS 7+),,iPhone 60pt 3x (iOS 7+),,,,,,,,
ggs_icon_ipad_app_76,iPad 76pt (iOS 7+),iPad 76pt (iOS 7+),,iPad 76pt (iOS 7+),,,,,,,,
ggs_icon_ipad_app_152,iPad 76pt 2x (iOS 7+),iPad 76pt 2x (iOS 7+),,iPad 76pt 2x (iOS 7+),,,,,,,,
ggs_icon_ipad_pro_app_167,iPad Pro 83.5pt 2x (iOS 9+),iPad Pro 83.5pt 2x (iOS 9+),,iPad Pro 83.5pt 2x (iOS 9+),,,,,,,,
ggs_icon_iphone_notification_40,iPhone 20pt 2x (iOS 7+),iPhone 20pt 2x (iOS 7+),,iPhone 20pt 2x (iOS 7+),,,,,,,,
ggs_icon_iphone_notification_60,iPhone 20pt 3x (iOS 7+),iPhone 20pt 3x (iOS 7+),,iPhone 20pt 3x (iOS 7+),,,,,,,,
ggs_icon_ipad_notification_20,iPad 20pt (iOS 7+),iPad 20pt (iOS 7+),,iPad 20pt (iOS 7+),,,,,,,,
ggs_icon_ipad_notification_40,iPad 20pt 2x (iOS 7+),iPad 20pt 2x (iOS 7+),,iPad 20pt 2x (iOS 7+),,,,,,,,
ggs_icon_iphone_spotlight_80,iPhone 40pt 2x (iOS 7+),iPhone 40pt 2x (iOS 7+),,iPhone 40pt 2x (iOS 7+),,,,,,,,
ggs_icon_iphone_spotlight_120,iPhone 40pt 3x (iOS 7+),iPhone 40pt 3x (iOS 7+),,iPhone 40pt 3x (iOS 7+),,,,,,,,
ggs_icon_ipad_spotlight_40,iPad 40pt (iOS 7+),iPad 40pt (iOS 7+),,iPad 40pt (iOS 7+),,,,,,,,
ggs_icon_ipad_spotlight_80,iPad 40pt 2x (iOS 7+),iPad 40pt 2x (iOS 7+),,iPad 40pt 2x (iOS 7+),,,,,,,,
ggs_icon_iphone_settings_58,iPhone 29pt 2x (iOS 5+),iPhone 29pt 2x (iOS 5+),,iPhone 29pt 2x (iOS 5+),,,,,,,,
ggs_icon_iphone_settings_87,iPhone 29pt 3x (iOS 5+),iPhone 29pt 3x (iOS 5+),,iPhone 29pt 3x (iOS 5+),,,,,,,,
ggs_icon_ipad_settings_29,iPad 29pt (iOS 5+),iPad 29pt (iOS 5+),,iPad 29pt (iOS 5+),,,,,,,,
ggs_icon_ipad_settings_58,iPad 29pt 2x (iOS 5+),iPad 29pt 2x (iOS 5+),,iPad 29pt 2x (iOS 5+),,,,,,,,
ggs_icon_itunes_artwork_1024,iTunes Artwork 1024pt,iTunes 앨범 삽화 1024pt,,iTunes Artwork 1024pt,,,,,,,,
sourcecontrolgit_auth_userpass_failed_import,No Valid User/Pass Authentication details found for {0}\nThe repository has been successfully linked and will be able to push once valid details have been entered.,{0} 에 유효한 인증 상세 정보를 찾을 수 없어요.\n저장소를 성공적으로 연결하였고 올바른 상세 정보를 입력했으면 발행할 수 있어요.,,No Valid User/Pass found for repository error message,,,,,,,,
sourcecontrolgit_auth_ssh_failed_import,No Valid SSH KeyPair Authentication details found for {0}\nThe repository has been successfully linked and will be able to push once valid details have been entered.,{0} 에 유효한 SSH 키 쌍 인증 상세 정보를 찾을 수 없습니다.\n저장소를 성공적으로 연결하였고 올바른 상세 정보를 입력했으면 발행할 수 있어요.,,No Valid SSH KeyPair found for repository error message,,,,,,,,
sourcecontrolgit_import_project_success,Successfully imported project,프로젝트를 성공적으로 가져왔어요.,,Success message for importing a project,,,,,,,,
iosiconupdate_title,iOS Icons Require Updating,iOS 아이콘 갱신 필요함,,Title for iOS Icons requiring an update,,,,,,,,
iosiconupdate_message,"Due to iOS submission requirement changes, Options > iOS > Icons image sizes are now different and your current icons need to be recreated at the correct sizes. Tools > Generate Project Images can help quickly fix this.",iOS 제출 요구 사항 변경으로 인해 옵션 > iOS > 아이콘 그림 크기가 달라져서 현재 아이콘을 올바른 크기로 다시 만들어야 해요. 도구 > 프로젝트 그림 생성을 사용하면 이 문제를 신속하게 해결할 수 있어요.,,iOS Icon update message,,,,,,,,
preferences_patch_original_package,Original Submitted Package,제출했던 원본 패키지,,Label for Original Submitted Package,,,,,,,,
preferences_patch_current_package,Current Package,현재 패키지,,Label for Current Package,,,,,,,,
preferences_patch_previous_patch,Previous Patch,이전 패치,,Label for Previous Patch,,,,,,,,
preferences_patch_package,Patch Package,패키지 패치,,Label for Patch Package,,,,,,,,
Import_BadYYP_Title,External Project File Error,외부 프로젝트 파일 오류,,The external project file has errors,,,,,,,,
Import_BadYYP_Message,The external project file cannot be read to import this resource,이 자원을 가져올 때 외부 프로젝트 파일에서는 읽어 들일 수가 없어요.,,External project file cannot be read,,,,,,,,
ggs_xboxone_x_title_memory,Xbox One X title memory (GB),Xbox One X 타이틀 메모리 (GB),,the xbox one option for how much memory to dedicate to this app,,,,,,,,
ggs_xboxone_x_title_memory_tooltip,The amount of memory in gigabytes to dedicate to this game on Xbox One X \nAllows games to take advantage of full xbox one x available memory or request less to improve load times,Xbox One X 게임에서 사용될 기가바이트 단위 메모리의 양\nXbox One X에서 사용할 수 있는 전체 메모리를 활용하거나 불러오기 시간을 줄일 수 있어요.,,tooltip for xbox one x dedicated memory,,,,,,,,
ggs_xboxone_support_4k_one_x,Support 4k on Xbox One X,Xbox One X 에서 4K 지원,,Support 4k output resolution on Xbox One X,,,,,,,,
ggs_xboxone_support_4k_one_s,Support 4k on Xbox One S,Xbox One S 에서 4K 지원,,Support 4k output resolution on Xbox One S,,,,,,,,
preferences_generate_patch,Generate Patch,패치 생성,,Label for generating new patch,,,,,,,,
preferences_install_patch,Install Patch,패치 설치,,Label for installing a patch,,,,,,,,
Patching,Patching,패치 중…,,Patching,,,,,,,,
preferences_patch_error,Patching Error,패치 오류,,Patching Error Title,,,,,,,,
preferences_patch_original_file_missing,The Original Package is missing. Please check the path.,원본 패키지가 누락되었습니다. 경로를 확인해보세요.,,Missing original package file,,,,,,,,
preferences_patch_current_file_missing,The Current Package is missing. Please check the path.,현재 패키지가 누락되었습니다. 경로를 확인해보세요.,,Missing current package file,,,,,,,,
preferences_patch_file_missing,The Patch file is missing. Please check the path.,패치 파일이 누락되었습니다. 경로를 확인해보세요.,,Patch file is missing.,,,,,,,,
ggs_check_publishing_errors,Check for publishing errors,게시 오류 확인,,Check package file for publishing errors,,,,,,,,
Build_Switch_NoSDK,The path for the Nintendo Switch SDK is misconfigured,Nintendo Switch SDK 경로가 구성되지 않음,,Path to Nintendo Switch SDK is wrong,,,,,,,,
Build_Switch_NoNMeta,No NMeta file has been found for this project. Please open the Authoring Editor to create one,아무 NMeta 파일도 찾지 못했습니다. 저작 도구를 열고 만드세요.,,No NMeta file has been found,,,,,,,,
Build_Switch_NoNEXSDK,The path for the Nintendo Switch NEX SDK does not exist. Please ensure the NEX plugin has been correctly installed in NDI.,Nintendo Switch NEX SDK 에 대한 경로가 존재하지 않습니다. NEX 플러그인이 NDI에 설치되 있어야 합니다.,,No NEX SDK installed,,,,,,,,
ggs_enable_file_access_checking,Enable File Access Logging to SD Card,SD 카드에 파일 접근 기록 활성화하기,,Enable File Access Logging to SD Card,,,,,,,,
ggs_enable_package_debug_output,Enable Debug Output in Package,패키지에서 디버그 출력 활성화하기,,Enable Debug Output in Package,,,,,,,,
ggs_use_nx_cpu_profiler,Enable NX CPU Profiler for YYC Builds,YYC 빌드를 위한 NX CPU 프로파일러 활성화하기,,Enable NX CPU Profiler for YYC Builds,,,,,,,,
Build_Switch_VM_CPU_Profiler,"The NX CPU Profiler can only be used on YYC builds. However, you may use the GMS2 Profiler on VM builds.",NX CPU 프로파일러는 YYC 빌드에서만 사용 가능합니다. 그렇지만 GMS2 프로파일러를 가상머신 빌드에서 사용하실 수 있습니다.,,The NX CPU Profiler can only be used on YYC Builds,,,,,,,,
Build_Switch_Package_CPU_Profiler,The NX CPU Profiler should not be enabled for Packaged builds,NX CPU 프로파일러는 패키지 빌드에선 사용해선 안됩니다.,,The NX CPU Profiler should not be enabled for Packaged builds,,,,,,,,
DESC_SEC_INSTALL,Install ${APP_NAME}.,${APP_NAME} 설치,,Installer Text,,,,,,,,
DESC_SEC_SHORTCUTS,Setup Start Menu shortcuts for All Users.,모든 사용자에게 시작 메뉴 바로가기 만들기,,Installer Text,,,,,,,,
DESC_SEC_DESKTOP_SHORTCUT,Setup Desktop shortcut for All Users.,모든 사용자에게 바탕화면 메뉴 바로가기 만들기,,Installer Text,,,,,,,,
DESC_SEC_FILE_ASSOCIATIONS,Setup file associations for Project Files (.yyp) and Compressed Project Files (.yyz).,프로젝트 파일 (.yyp) 과 압축된 프로젝트 파일 (.yyz) 연결.,,Installer Text,,,,,,,,
DESC_SEC_DOTNET,Install Microsoft Dot NET 3.5sp1 and 4.5 Frameworks.,Microsoft .Net 3.5 서비스 팩 1과 4.5 프레임워크를 설치하세요.,,Installer Text,,,,,,,,
DESC_SEC_VCREDIST,Install Microsoft Visual Studio 2012 and 2015 C++ x64 runtimes.,Microsoft Visual Studio 2012와 2015 C++ x64 런타임을 설치하세요.,,Installer Text,,,,,,,,
DESC_SEC_NGEN,Optimise the executable and add to the Global Assembly Cache.,실행 파일을 최적화하고 전역 어셈블리 캐시에 추가하고 있어요.,,Installer Text,,,,,,,,
DESC_DESKTOPSHORTCUT,Desktop Shortcuts,바탕화면 바로가기,,Installer Tick box install menu,,,,,,,,
DESC_OPTIMISEEXE,Optimise Executable,실행 파일 최적화,,Installer Tick box install menu,,,,,,,,
DESC_STARTMENU,Start Menu Shortcuts,시작 메뉴 바로가기,,Installer Tick box install menu,,,,,,,,
DESC_FILEASS,File associations,확장자 연결,,Installer Tick box install menu,,,,,,,,
DESC_DOTNET_INSTALL,DotNet Install,.Net 설치,,Installer Tick box install menu,,,,,,,,
DESC_VCDIST,Visual C++ Redistributable,Visual C++ 재배포 패키지,,Installer Tick box install menu,,,,,,,,
DESC_FINISHED_FILES,Finished files,완료된 파일,,Installer messages,,,,,,,,
DESC_REG_FILE_ASC,Register File Associations,파일 확장자 연결하기,,Installer messages,,,,,,,,
DESC_UNINSTALL_GAC,uninstall from GAC... this may take some time,전역 어셈블리 캐시에서 제거 중... 오래 걸리지 않습니다.,,Installer messages,,,,,,,,
DESC_FINISHED,Finished,완료,,Installer messages,,,,,,,,
DESC_RUNDOTNET35,Running Dot Net 3.5 sp1 Framework Setup...,.Net 3.5 서비스 팩 1 프레임워크 설치 중...,,Installer messages,,,,,,,,
DESC_ENDDOTNET35,end .NET 3.5 sp1,.Net 3.5 서비스 팩 1 완료,,Installer messages,,,,,,,,
DESC_RUNDOTNET45,Running Dot Net 4.5.2 Framework Setup...,.Net 4.5.2 프레임워크 설치 중...,,Installer messages,,,,,,,,
DESC_ENDDOTNET45,end .NET 4.5.2,.Net 4.5.2 완료,,Installer messages,,,,,,,,
DESC_VS2012x86,Running Visual Studio 2012 x86 Redistributable Setup...,Visual Studio 2012 x86 재배포 패키지 설치 중...,,Installer messages,,,,,,,,
DESC_VS2012x86END,end VS2012 x86,VS2012 x86 완료,,Installer messages,,,,,,,,
DESC_VS2012x64,Running Visual Studio 2012 x64 Redistributable Setup...,Visual Studio 2012 x64 재배포 패키지 설치 중...,,Installer messages,,,,,,,,
DESC_VS2012x64END,end VS2012 x64,VS2012 x64 완료,,Installer messages,,,,,,,,
DESC_VS2015x86,Running Visual Studio 2015 x86 Redistributable Setup...,Visual Studio 2015 x86 재배포 패키지 설치 중...,,Installer messages,,,,,,,,
DESC_VS2015x86END,end VS2015 x86,VS2015 x86 완료,,Installer messages,,,,,,,,
DESC_VS2015x64,Running Visual Studio 2015 x64 Redistributable Setup...,Visual Studio 2015 x64 재배포 패키지 설치 중...,,Installer messages,,,,,,,,
DESC_VS2015x64END,end VS2015 x64,VS2015 x64 완료,,Installer messages,,,,,,,,
DESC_OPTIMISING,Optimising executable... this may take some time,실행 파일 최적화 중... 오래 걸리지 않아요.,,Installer messages,,,,,,,,
DESC_INSTBEGIN,runInstaller Begin,설치 시작,,Installer messages,,,,,,,,
DESC_ALLREADYINST,${APP_NAME} is already installed. $\n$\nClick 'OK' to remove the previous version or 'Cancel' to cancel this upgrade. ,${APP_NAME}는 이미 설치됐어요. $\n$\n확인을 눌러 이전 버전을 제거하거나 업그레이드를 취소하세요.,,Installer prompt to uninstall first,,,,,,,,
DESC_ERRORSFOUND,errors found in uninstall,제거 중에 오류가 발생했어요.,,Installer - Uninstaller errors found,,,,,,,,
DESC_IDERUNNING,Check IDE still running (i.e. cancelled from Uninstall),IDE가 실행 중인지 확인 중(제거 중에 취소됨),,Installer messages,,,,,,,,
DESC_IDERUNABORT,IDE still running aborting...,실행 중인 IDE 종료 중...,,Installer messages,,,,,,,,
DESC_UNINSTALLDONE,runUnInstaller Done,제거 완료,,Installer messages,,,,,,,,
DESC_32BITOS,"Sorry, but ${APP_NAME} is only available for 64bit Windows this is a 32bit version of Windows",${APP_NAME}는 64비트 Windows에서만 실행 가능해요.,,Installer messages,,,,,,,,
DESC_APPRUNNING,${EXEFILENAME} is running. Please close it first,${EXEFILENAME}가 실행 중이에요. 먼저 닫아주세요.,,Installer messages,,,,,,,,
iOS 5/6,iOS 5/6,iOS 5/6,,iOS 5/6 heading,,,,,,,,
iOS 7,iOS 7,iOS 7,,iOS 7 heading,,,,,,,,
iOS 8,iOS 8,iOS 8,,iOS 8 heading,,,,,,,,
without status,without status,상태 없음,,without status heading,,,,,,,,
ggs_iphone_8_55_landscape,iPhone 8 HD 5.5 Landscape,iPhone 8 HD 5.5 가로 모드,,iPhone 8 HD 5.5 Landscape,,,,,,,,
ggs_iphone_8_47_portrait,iPhone 8 HD 4.7 Portrait,iPhone 8 HD 4.7 세로 모드,,iPhone 8 HD 4.7 Portrait,,,,,,,,
ggs_iphone_8_55_portrait,iPhone 8 HD 5.5 Portrait,iPhone 8 HD 5.5 세로 모드,,iPhone 8 HD 5.5 Portrait,,,,,,,,
ggs_iphone_7_retina4_portrait,iPhone 7 Retina4 Portrait,iPhone 7 Retina4 세로 모드,,iPhone 7 Retina4 Portrait,,,,,,,,
ggs_iphone_7_2x_portrait,iPhone 7 2x Portrait,iPhone 7 2x 세로 모드,,iPhone 7 2x Portrait,,,,,,,,
ggs_iphone_56_retina4_portrait,iPhone 5/6 Retina4 Portrait,iPhone 5/6 Retina4 세로 모드,,iPhone 5/6 Retina4 Portrait,,,,,,,,
ggs_iphone_56_2x_portrait,iPhone 5/6 2x Portrait,iPhone 5/6 2x 세로 모드,,iPhone 5/6 2x Portrait,,,,,,,,
ggs_iphone_56_portrait,iPhone 5/6 Portrait,iPhone 5/6 세로 모드,,iPhone 5/6 Portrait,,,,,,,,
ggs_ipad_retina_7_portrait,iPad Retina iOS 7 Portrait,iPad Retina iOS 7 세로 모드,,iPad Retina iOS 7 Portrait,,,,,,,,
ggs_ipad_retina_7_landscape,iPad Retina iOS 7 Landscape,iPad Retina iOS 7 가로 모드,,iPad Retina iOS 7 Landscape,,,,,,,,
ggs_ipad_7_portrait,iPad iOS 7 Portrait,iPad iOS 7 세로 모드,,iPad iOS 7 Portrait,,,,,,,,
ggs_ipad_7_landscape,iPad iOS 7 Landscape,iPad iOS 7 가로 모드,,iPad iOS 7 Landscape,,,,,,,,
ggs_ipad_retina_56_portrait,iPad Retina iOS 5/6 Portrait,iPad Retina iOS 5/6 세로 모드,,iPad Retina iOS 5/6 Portrait,,,,,,,,
ggs_ipad_retina_56_landscape,iPad Retina iOS 5/6 Landscape,iPad Retina iOS 5/6 가로 모드,,iPad Retina iOS 5/6 Landscape,,,,,,,,
ggs_ipad_56_portrait,iPad iOS 5/6 Portrait,iPad iOS 5/6 세로 모드,,iPad iOS 5/6 Portrait,,,,,,,,
ggs_ipad_56_landscape,iPad iOS 5/6 Landscape,iPad iOS 5/6 가로 모드,,iPad iOS 5/6 Landscape,,,,,,,,
ggs_iphone_x_landscape,iPhone X/Xs Landscape,iPhone X/XS 가로 모드,,iPhone X/Xs Landscape,,,,,,,,
ggs_ios_launchscreen,Launch Screen,시작 화면,,Launch Screen,,,,,,,,
ggs_ios_launchscreen_landscape,Launch Screen Landscape,시작 화면 가로 모드,,Launch Screen Landscape,,,,,,,,
ggs_iphone_x_portrait,iPhone X/Xs Portrait,iPhone X/XS 세로 모드,,iPhone X/Xs Portrait,,,,,,,,
ggs_iphone_xr_portrait,iPhone Xr Portrait,iPhone XR 세로 모드,,iPhone Xr Portrait,,,,,,,,
ggs_iphone_xr_landscape,iPhone Xr Landscape,iPhone XR 가로 모드,,iPhone Xr Landscape,,,,,,,,
ggs_iphone_xs_max_portrait,iPhone Xs Max Portrait,iPhone XS Max 세로 모드,,iPhone Xs Max Portrait,,,,,,,,
ggs_iphone_xs_max_landscape,iPhone Xs Max Landscape,iPhone XS Max 가로 모드,,iPhone Xs Max Landscape,,,,,,,,
ggs_ipad_landscape_1024_748,iPad iOS 5/6 landscape without status,iPad iOS 5/6 상태 없는 가로 모드,,iPad iOS 5/6 landscape without status,,,,,,,,
ggs_ipad_portrait_768_1004,iPad iOS 5/6 portrait without status,iPad iOS 5/6 상태 없는 세로 모드,,iPad iOS 5/6 portrait without status,,,,,,,,
ggs_ipad_landscape_2048_1496,iPad iOS 5/6 2x landscape without status,iPad iOS 5/6 2x 상태 없는 가로 모드,,iPad iOS 5/6 2x landscape without status,,,,,,,,
ggs_ipad_portrait_1536_2008,iPad iOS 5/6 2x portrait without status,iPad iOS 5/6 2x 상태 없는 세로 모드,,iPad iOS 5/6 2x portrait without status,,,,,,,,
iPhone 7,iPhone 7,iPhone 7,,iPhone 7 option group subheading,,,,,,,,
iPhone 7+,iPhone 7+,iPhone 7+,,iPhone 7+ option group subheading,,,,,,,,
iPhone 8,iPhone 8,iPhone 8,,iPhone 8 option group subheading,,,,,,,,
iPhone 8+,iPhone 8+,iPhone 8+,,iPhone 8+ option group subheading,,,,,,,,
iPhone SE,iPhone SE,iPhone SE,,iPhone SE option group subheading,,,,,,,,
iPhone X,iPhone X/Xs,iPhone X/XS,,iPhone X/Xs option group subheading,,,,,,,,
iPhone Xr,iPhone Xr,iPhone XR,,iPhone Xr option group subheading,,,,,,,,
iPhone Xs Max,iPhone Xs Max,iPhone XS Max,,iPhone Xs Max option group subheading,,,,,,,,
ResourceMenu_CreateSequence,Create Sequence,시퀀스 만들기,,Resource menu entry,,,,,,,,
ResourceMenu_CreateParticleSystem,Create Particle System,입자 시스템 만들기,,Resource menu entry,,,,,,,,
ResourceMenu_CreateCurve,Create Animation Curve,애니메이션 곡선 만들기,,Resource menu entry,,,,,,,,
ResourceMenu_CreateAudioEmitter,Create Audio Emitter,오디오 방출기 만들기,,Resource menu entry,,,,,,,,
ResourceTree_Sequences,Sequences,시퀀스,,Resource tree label,,,,,,,,
ResourceTree_Particles,Particle Systems,입자 시스템,,Resource tree label,,,,,,,,
ResourceTree_Curves,Animation Curves,애니메이션 곡선,,Resource tree label,,,,,,,,
ResourceTree_AudioEmitters,Audio Emitters,오디오 방출기,,Resource tree label,,,,,,,,
ResourceTree_CreateVectorSprite,Create Vector Sprite,벡터 스프라이트 만들기,,Resource tree label,,,,,,,,
ResourceTree_OpenInShapeViewer,Open in Shape Viewer,도형 뷰어에서 열기,,Resource tree label,,,,,,,,
SequenceEditor_Title,Sequence: {0},{0},,Sequence editor window title,,,,,,,,
SequenceEditor_Pref_AutoRecord,Automatically record changes,자동으로 변경 사항 기록하기,,Sequence auto record preference,,,,,,,,
SequenceEditor_Pref_PauseCanvas,Pause when clicking on canvas,용지를 클릭할 때 잠시 멈추기,,Sequence pause canvas preference,,,,,,,,
SequenceEditor_Pref_OverlapDelay,Overlap selection delay in milliseconds,선택 지연 시간 (밀리초),,Sequence canvas preference,,,,,,,,
SequenceEditor_Pref_ShowBackdrop,Show canvas frame on newly created sequences,새 시퀀스에서 프레임 용지 보기,,Show canvas frame newly created sequence preference,,,,,,,,
SequenceEditor_Pref_BackdropWidth,Canvas frame width on newly created sequences,새 시퀀스에서의 프레임 너비,,canvas frame width newly created sequence preference,,,,,,,,
SequenceEditor_Pref_BackdropHeight,Canvas frame height on newly created sequences,새 시퀀스에서의 프레임 높이,,canvas frame height newly created sequence preference,,,,,,,,
SequenceEditor_Toolbar_Design,Design,설계,,Design button,,,,,,,,
SequenceEditor_Toolbar_Code,Code,코드,,Code button,,,,,,,,
SequenceEditor_Toolbar_Split,Split,분할,,Split button,,,,,,,,
AnimCurveEditor_Title,Animation Curve: {0},애니메이션 곡선,,Animation Curve editor window title,,,,,,,,
ShapeViewerEditor_Title,Shape Viewer: {0},도형 뷰어: {0},,Shape Viewer editor window title,,,,,,,,
AudioEmitterEditor_Title,Audio Emitter: {0},오디오 방출기,,Audio Emitter editor window title,,,,,,,,
DopeSheet_Column_Tracks,Tracks,트랙,,Dope sheet column tracks,,,,,,,,
Sequence_Dopesheet_TitleBar,{0} [{1}] - Dope Sheet,{0} [{1}] - 노출 시트,,dopesheet floating window title bar,,,,,,,,
Sequence_Dopesheet_Empty_TrackPanel_Header,Track Panel,트랙 제어판,,empty track panel header,,,,,,,,
Sequence_Dopesheet_Empty_TrackPanel_Description,Click or drag an asset here to create an asset track. Organise & order your tracks in this panel.,여기에 자산을 드래그 하거나 클릭해서 트랙을 만들 수 있어요. 그리고 트랙을 관리할 수 있어요.,,empty track panel description,,,,,,,,
Sequence_Dopesheet_Empty_Header,Dope Sheet,노출 시트,,empty dopesheet panel header,,,,,,,,
Sequence_Dopesheet_Empty_Description,'Tracks' appear here when assets have been added to the project. Click or drag assets here.,여기에 자산을 추가해보세요. 트랙은 여기에 표시돼요.,,empty dopesheet panel description,,,,,,,,
Sequence_Dopesheet_Empty_AnimCurveChannels,Select any parameter track to view curve,곡선을 보일 매개변수 트랙을 선택해주세요.,,Empty channel stack label,,,,,,,,
Sequence_Dopesheet_Empty_AnimCurveGraph1,No curve visible.,보이는 곡선이 없어요.,,Empty graph label,,,,,,,,
Sequence_Dopesheet_Empty_AnimCurveGraph2,A parameter track must be sepected to view curves.,곡선을 보려면 매개변수 트랙이 선택됐어야 해요.,,Empty graph label,,,,,,,,
SequenceDopesheet_FPS,fps,FPS,,dopesheet timeline FPS label,,,,,,,,
SequenceDopeSheet_Timeline_Frames,Frames (f),프레임 (f),,timeline time mode setting for frames,,,,,,,,
SequenceDopeSheet_Timeline_Time,Time (h:m:s),시간 (h:m:s),,timeline time mode setting for time,,,,,,,,
SequenceDopeSheet_Timeline_Frames_Units,f,f,,timeline frames mode abbreviation,,,,,,,,
SequenceDopeSheet_Timeline_Frames_Units_Tooltip,Frames,프레임,,timeline frames mode tooltip,,,,,,,,
SequenceDopeSheet_Timeline_Time_Units,h:m:s,h:m:s,,timeline time mode abbreviation,,,,,,,,
SequenceDopeSheet_Timeline_Time_Units_Tooltip,Timestamp,시,,timeline time mode tooltip,,,,,,,,
SequenceDopeSheet_Timeline_Tooltip_HeadPos,Playhead position ({0}),머릿단 위치 ({0}),,timeline playhead position textbox tooltip,,,,,,,,
SequenceDopeSheet_Timeline_Tooltip_Duration,Sequence length ({0}),재생 시간 ({0}),,timeline sequence length textbox tooltip,,,,,,,,
SequenceDopeSheet_Timeline_ChangeTimeUnitsTooltip,Change time units,시간 단위,,timeline sequence time unit change tooltip,,,,,,,,
SeqDopeSheet_EmptyAnimCurve_ChannelDesc,Select any parameter track to view curve.,곡선을 보일 매개변수 트랙을 선택해주세요.,,empty dopesheet anim curve channels label,,,,,,,,
SeqDopeSheet_EmptyAnimCurve_TrackDesc1,No curve visible.,보이는 곡선이 없어요.,,no anim curve track label,,,,,,,,
SeqDopeSheet_EmptyAnimCurve_TrackDesc2,A parameter track must be selected to view curves.,곡선을 보려면 매개변수 트랙이 선택됐어야 해요.,,no anim curve track label,,,,,,,,
SeqDopeSheet_SharedCurveC,Shared Curve:,공유된 곡선 자산:,,shared curve:,,,,,,,,
SeqDopeSheet_ExternalCurveEditWarning1,Changes to this curve inside sequences will also be applied to the external shared curve asset.,이 곡선을 수정하면 외부의 원래 곡선 자산도 같이 수정돼요.,,external curve warning label,,,,,,,,
SeqDopeSheet_ExternalCurveEditWarning2,Embed the curve to make edits freely or Continue to edit.,곡선을 트랙에 포함시켜서 원본과 분리할 수 있어요.,,external curve warning label,,,,,,,,
